frame,track_id,class_name,confidence,x1,y1,x2,y2,center_x,center_y,box_width,box_height,box_area
413,13,person,0.89,308.21,1424.55,447.78,1821.22,377.99,1622.89,139.57,396.67,55363.61
413,31,person,0.8988,159.97,1430.71,285.6,1813.85,222.79,1622.28,125.63,383.14,48134.6
413,39,person,0.7568,386.96,104.43,504.18,296.06,445.57,200.24,117.22,191.63,22463.01
413,36,truck,0.7211,947.07,0.84,1079.25,204.05,1013.16,102.45,132.18,203.2,26859.7
413,52,handbag,0.6858,525.22,1557.32,590.14,1658.69,557.68,1608.0,64.92,101.36,6580.45
414,10,person,0.8305,440.14,1444.45,589.33,1807.96,514.74,1626.2,149.19,363.51,54234.17
414,13,person,0.8874,310.51,1431.74,450.13,1830.31,380.32,1631.03,139.63,398.58,55652.62
414,31,person,0.897,162.72,1434.71,288.11,1814.81,225.41,1624.76,125.39,380.1,47661.93
414,39,person,0.7152,387.08,105.92,503.8,295.96,445.44,200.94,116.73,190.04,22182.52
414,36,truck,0.7494,946.79,0.97,1079.18,204.6,1012.99,102.78,132.39,203.63,26958.61
415,10,person,0.8399,442.08,1450.04,589.06,1822.19,515.57,1636.12,146.98,372.15,54698.36
415,13,person,0.8853,313.57,1438.88,451.69,1840.75,382.63,1639.81,138.12,401.87,55504.68
415,31,person,0.8955,164.68,1438.72,291.73,1815.22,228.21,1626.97,127.06,376.51,47837.28
415,39,person,0.822,387.07,107.08,504.39,296.31,445.73,201.69,117.32,189.23,22200.79
415,36,truck,0.7461,946.75,0.81,1078.9,205.19,1012.83,103.0,132.15,204.38,27008.57
415,52,handbag,0.5446,536.15,1594.85,599.67,1668.58,567.91,1631.72,63.52,73.73,4683.3
416,10,person,0.8483,443.32,1456.02,589.76,1835.29,516.54,1645.65,146.44,379.27,55538.58
416,13,person,0.8885,316.09,1444.77,452.67,1847.5,384.38,1646.14,136.58,402.72,55003.29
416,31,person,0.8953,166.33,1442.15,294.76,1816.37,230.55,1629.26,128.43,374.21,48060.33
416,39,person,0.792,387.73,107.75,505.14,296.34,446.44,202.04,117.41,188.59,22142.34
416,36,truck,0.792,945.88,0.73,1078.81,205.94,1012.34,103.34,132.92,205.21,27277.56
416,52,handbag,0.6176,539.71,1587.12,603.93,1673.86,571.82,1630.49,64.22,86.75,5570.9
417,10,person,0.8596,445.02,1460.71,590.02,1845.0,517.52,1652.85,144.99,384.29,55719.01
417,13,person,0.8932,318.89,1451.38,455.37,1851.48,387.13,1651.43,136.48,400.1,54606.17
417,31,person,0.8959,168.04,1446.17,296.49,1817.11,232.27,1631.64,128.45,370.94,47646.69
417,39,person,0.7347,387.11,108.6,504.55,296.06,445.83,202.33,117.44,187.47,22016.6
417,36,truck,0.7669,946.08,0.72,1079.1,207.51,1012.59,104.11,133.02,206.8,27508.68
417,52,handbag,0.7094,545.11,1590.46,609.14,1678.36,577.12,1634.41,64.02,87.9,5627.94
418,10,person,0.8536,446.66,1466.42,590.57,1849.91,518.62,1658.16,143.91,383.49,55189.13
418,13,person,0.8872,321.9,1455.92,457.75,1853.98,389.83,1654.95,135.85,398.07,54077.74
418,31,person,0.8996,169.49,1450.43,297.57,1817.81,233.53,1634.12,128.08,367.39,47054.89
418,39,person,0.82,386.38,109.52,504.79,296.59,445.59,203.06,118.42,187.07,22151.53
418,36,truck,0.7755,946.13,0.88,1079.09,208.53,1012.61,104.71,132.95,207.66,27608.47
418,52,handbag,0.661,547.27,1600.39,612.15,1681.18,579.71,1640.79,64.88,80.79,5242.03
419,10,person,0.8623,445.89,1472.37,592.56,1859.69,519.23,1666.03,146.68,387.32,56810.49
419,13,person,0.881,324.65,1460.73,461.29,1854.95,392.97,1657.84,136.65,394.22,53868.21
419,31,person,0.8998,170.84,1455.72,298.56,1817.88,234.7,1636.8,127.72,362.16,46254.59
419,39,person,0.8412,387.28,109.9,505.53,297.85,446.4,203.87,118.25,187.94,22224.24
419,36,truck,0.7946,945.91,0.63,1079.06,208.76,1012.48,104.69,133.15,208.13,27712.1
420,10,person,0.8561,448.74,1477.21,593.42,1865.8,521.08,1671.5,144.68,388.59,56220.3
420,13,person,0.8721,328.29,1464.51,462.52,1854.86,395.41,1659.69,134.23,390.35,52394.59
420,31,person,0.8991,171.63,1459.9,298.84,1824.44,235.23,1642.17,127.21,364.54,46371.64
420,39,person,0.8118,389.84,110.37,505.58,298.55,447.71,204.46,115.74,188.19,21781.1
420,36,truck,0.8061,945.46,0.65,1078.8,209.33,1012.13,104.99,133.34,208.68,27825.51
420,52,handbag,0.5336,554.52,1616.92,618.18,1689.96,586.35,1653.44,63.66,73.04,4649.74
421,10,person,0.8611,450.7,1483.64,595.03,1870.99,522.86,1677.31,144.33,387.35,55905.54
421,13,person,0.8682,330.92,1469.9,464.63,1855.58,397.78,1662.74,133.71,385.68,51568.24
421,31,person,0.8986,173.48,1465.4,300.3,1840.38,236.89,1652.89,126.82,374.98,47554.39
421,39,person,0.7758,390.62,111.36,504.79,299.37,447.71,205.36,114.18,188.02,21466.8
421,36,truck,0.7967,945.44,0.69,1078.94,210.43,1012.19,105.56,133.5,209.75,28000.78
421,52,handbag,0.5265,556.22,1610.95,621.32,1693.32,588.77,1652.14,65.1,82.37,5362.27
422,10,person,0.8792,452.04,1489.25,596.47,1872.96,524.25,1681.1,144.43,383.71,55419.17
422,13,person,0.8687,332.87,1475.35,465.18,1856.76,399.02,1666.05,132.31,381.4,50464.71
422,31,person,0.9067,174.6,1471.05,303.04,1859.05,238.82,1665.05,128.44,388.0,49835.55
422,39,person,0.7995,389.26,112.53,504.38,299.6,446.82,206.06,115.12,187.07,21535.38
422,36,truck,0.7915,945.41,0.75,1078.97,211.55,1012.19,106.15,133.57,210.8,28155.8
422,52,handbag,0.5338,559.45,1619.13,623.49,1697.19,591.47,1658.16,64.04,78.06,4998.99
423,10,person,0.8766,455.19,1494.1,596.93,1874.3,526.06,1684.2,141.74,380.2,53891.55
423,13,person,0.876,335.32,1479.61,467.13,1857.39,401.23,1668.5,131.81,377.79,49795.15
423,31,person,0.9139,175.12,1477.65,305.41,1874.72,240.27,1676.18,130.29,397.07,51734.55
423,39,person,0.8282,390.02,112.85,504.65,300.41,447.33,206.63,114.63,187.57,21499.8
423,36,truck,0.7971,945.27,0.61,1079.04,211.78,1012.16,106.2,133.78,211.16,28248.52
423,52,handbag,0.5238,564.42,1633.3,624.58,1701.44,594.5,1667.37,60.16,68.14,4099.18
424,10,person,0.8627,457.1,1499.72,598.58,1875.34,527.84,1687.53,141.48,375.63,53145.05
424,13,person,0.8759,336.64,1484.39,469.75,1857.43,403.19,1670.91,133.1,373.05,49653.63
424,31,person,0.9052,175.57,1484.68,307.68,1885.24,241.62,1684.96,132.11,400.56,52916.27
424,39,person,0.8363,389.28,112.94,504.62,301.22,446.95,207.08,115.34,188.28,21716.76
424,36,truck,0.7961,944.91,0.65,1078.96,212.37,1011.93,106.51,134.06,211.73,28383.23
425,10,person,0.8601,458.16,1503.82,600.37,1875.71,529.26,1689.76,142.21,371.88,52884.82
425,13,person,0.8833,338.36,1488.88,470.65,1864.97,404.51,1676.92,132.29,376.09,49754.48
425,31,person,0.9002,175.99,1491.48,307.58,1893.68,241.78,1692.58,131.58,402.19,52921.64
425,39,person,0.8375,387.89,113.76,504.13,301.35,446.01,207.55,116.24,187.6,21806.95
425,36,truck,0.8082,945.22,0.49,1078.74,213.47,1011.98,106.98,133.52,212.98,28436.88
426,10,person,0.86,459.68,1508.92,603.78,1876.42,531.73,1692.67,144.1,367.5,52956.39
426,13,person,0.8745,340.22,1493.53,472.13,1879.94,406.17,1686.73,131.91,386.41,50971.3
426,31,person,0.9026,175.98,1500.34,308.97,1906.02,242.47,1703.18,132.99,405.68,53952.73
426,39,person,0.8244,387.24,114.95,503.59,301.68,445.41,208.32,116.35,186.73,21725.94
426,36,truck,0.8047,945.15,0.72,1078.95,214.19,1012.05,107.45,133.8,213.47,28560.92
427,10,person,0.8621,460.42,1512.81,606.55,1877.09,533.49,1694.95,146.13,364.29,53234.16
427,13,person,0.8814,341.48,1500.26,472.78,1896.5,407.13,1698.38,131.3,396.23,52025.03
427,31,person,0.9054,176.03,1508.01,308.98,1915.82,242.5,1711.91,132.95,407.81,54217.18
427,39,person,0.8369,386.97,115.54,502.77,302.17,444.87,208.86,115.8,186.63,21610.98
427,36,truck,0.7752,944.91,0.34,1079.08,214.59,1011.99,107.47,134.17,214.25,28745.91
428,10,person,0.8548,461.8,1517.47,608.63,1878.49,535.22,1697.98,146.84,361.02,53010.82
428,13,person,0.8965,342.87,1504.68,474.98,1910.34,408.92,1707.51,132.11,405.66,53591.66
428,31,person,0.9133,175.35,1514.05,309.42,1918.63,242.38,1716.34,134.08,404.59,54245.56
428,39,person,0.7907,388.09,115.75,502.49,302.07,445.29,208.91,114.39,186.32,21313.3
428,36,truck,0.796,944.63,0.32,1078.88,215.05,1011.76,107.69,134.25,214.72,28827.51
429,10,person,0.8525,464.58,1521.36,611.99,1877.12,538.28,1699.24,147.41,355.75,52439.66
429,13,person,0.8995,343.99,1509.53,476.77,1919.37,410.38,1714.45,132.78,409.84,54416.28
429,31,person,0.9141,175.21,1519.44,310.2,1919.34,242.7,1719.39,134.99,399.9,53981.95
429,39,person,0.8225,388.0,116.84,502.15,302.81,445.07,209.83,114.15,185.98,21229.4
429,36,truck,0.7932,944.9,0.6,1078.97,215.55,1011.94,108.08,134.07,214.96,28820.18
430,10,person,0.8703,468.02,1526.91,617.44,1883.42,542.73,1705.17,149.42,356.51,53269.7
430,13,person,0.8945,345.06,1515.31,478.83,1920.0,411.95,1717.65,133.77,404.69,54134.3
430,31,person,0.9154,174.76,1525.42,310.11,1919.9,242.43,1722.66,135.35,394.48,53394.06
430,39,person,0.8106,388.47,118.61,501.99,303.24,445.23,210.92,113.52,184.62,20958.81
430,36,truck,0.7796,945.39,0.84,1079.05,216.55,1012.22,108.69,133.66,215.7,28831.59
431,10,person,0.8899,469.29,1531.77,627.34,1893.65,548.32,1712.71,158.05,361.88,57194.14
431,13,person,0.8858,346.95,1521.17,481.38,1920.0,414.17,1720.59,134.44,398.83,53616.47
431,31,person,0.9174,174.67,1530.66,310.68,1919.64,242.68,1725.15,136.01,388.97,52903.44
431,39,person,0.7581,388.05,119.29,501.58,304.4,444.82,211.85,113.53,185.1,21014.06
431,36,truck,0.7794,945.41,0.67,1078.79,217.0,1012.1,108.83,133.38,216.33,28855.39
432,10,person,0.8924,473.45,1538.13,639.54,1905.49,556.5,1721.81,166.09,367.36,61015.93
432,13,person,0.8894,348.35,1527.75,482.53,1920.0,415.44,1723.88,134.18,392.25,52633.48
432,31,person,0.9167,174.79,1535.52,310.92,1919.77,242.85,1727.64,136.13,384.25,52308.21
432,39,person,0.7193,387.95,119.45,501.34,305.75,444.64,212.6,113.39,186.3,21124.98
432,36,truck,0.7717,945.36,0.55,1078.73,216.53,1012.05,108.54,133.37,215.98,28806.09
433,10,person,0.9047,478.12,1543.27,652.07,1914.52,565.1,1728.9,173.95,371.25,64578.3
433,13,person,0.9082,349.31,1534.7,482.7,1920.0,416.0,1727.35,133.39,385.3,51396.23
433,31,person,0.9095,175.81,1541.01,312.22,1920.0,244.02,1730.51,136.41,378.99,51697.12
433,39,person,0.7798,388.2,119.73,501.77,307.28,444.99,213.51,113.57,187.55,21300.61
433,36,truck,0.7759,945.25,0.38,1078.73,216.9,1011.99,108.64,133.48,216.52,28901.28
434,10,person,0.9078,483.95,1549.28,660.38,1919.43,572.17,1734.36,176.43,370.15,65307.07
434,13,person,0.9105,350.56,1539.83,483.96,1920.0,417.26,1729.92,133.4,380.17,50714.21
434,31,person,0.9024,176.44,1546.87,313.98,1920.0,245.21,1733.44,137.54,373.13,51320.0
434,39,person,0.7912,387.84,120.39,502.23,308.09,445.03,214.24,114.39,187.7,21470.82
434,36,truck,0.78,945.31,0.36,1078.76,217.64,1012.04,109.0,133.45,217.28,28995.24
435,10,person,0.9096,488.79,1553.82,664.25,1920.0,576.52,1736.91,175.46,366.18,64248.68
435,13,person,0.9061,351.34,1544.58,485.98,1920.0,418.66,1732.29,134.63,375.42,50544.44
435,31,person,0.9021,179.02,1552.66,315.93,1918.21,247.47,1735.44,136.91,365.54,50045.9
435,39,person,0.6871,387.61,121.28,502.24,309.36,444.93,215.32,114.62,188.07,21557.74
435,36,truck,0.776,945.61,0.74,1079.07,219.1,1012.34,109.92,133.46,218.37,29142.99
436,10,person,0.9121,493.51,1559.73,664.16,1920.0,578.84,1739.87,170.65,360.27,61479.44
436,13,person,0.9015,353.03,1550.13,487.73,1920.0,420.38,1735.06,134.7,369.87,49820.89
436,31,person,0.9037,182.09,1558.81,318.72,1918.75,250.41,1738.78,136.63,359.94,49176.61
436,39,person,0.7314,387.31,121.81,502.24,309.45,444.78,215.63,114.93,187.64,21564.46
436,36,truck,0.7809,945.99,0.82,1079.37,220.14,1012.68,110.48,133.38,219.33,29254.27
437,10,person,0.911,498.83,1564.47,661.44,1920.0,580.13,1742.23,162.61,355.53,57811.92
437,13,person,0.9007,354.73,1554.24,489.27,1920.0,422.0,1737.12,134.54,365.76,49207.83
437,31,person,0.9151,185.06,1564.79,321.79,1920.0,253.43,1742.39,136.74,355.21,48569.98
437,39,person,0.7555,385.98,122.54,501.5,309.91,443.74,216.23,115.52,187.37,21646.39
437,36,truck,0.7974,945.77,0.85,1079.34,221.0,1012.56,110.93,133.57,220.15,29405.74
438,10,person,0.8936,505.62,1569.59,660.18,1920.0,582.9,1744.79,154.56,350.41,54158.7
438,13,person,0.9032,356.58,1559.54,491.57,1920.0,424.07,1739.77,134.99,360.46,48657.29
438,31,person,0.9122,186.73,1572.13,325.57,1920.0,256.15,1746.06,138.85,347.87,48300.75
438,39,person,0.7151,385.5,123.8,501.54,311.73,443.52,217.77,116.04,187.93,21806.75
438,36,truck,0.8094,945.36,0.83,1079.37,221.51,1012.36,111.17,134.01,220.68,29572.09
439,10,person,0.8824,511.76,1573.29,661.62,1920.0,586.69,1746.64,149.86,346.71,51956.98
439,13,person,0.9034,357.85,1564.69,493.82,1920.0,425.83,1742.34,135.98,355.31,48315.27
439,31,person,0.9171,190.19,1578.68,328.49,1920.0,259.34,1749.34,138.31,341.32,47206.68
439,39,person,0.7534,385.12,124.99,501.66,311.15,443.39,218.07,116.55,186.16,21696.42
439,36,truck,0.7985,944.54,0.65,1078.86,222.03,1011.7,111.34,134.32,221.38,29735.75
439,52,handbag,0.5521,623.09,1723.23,675.94,1796.43,649.51,1759.83,52.85,73.2,3868.37
440,10,person,0.8771,517.61,1577.09,666.84,1919.84,592.22,1748.46,149.23,342.75,51150.67
440,13,person,0.9127,359.81,1569.61,495.43,1920.0,427.62,1744.8,135.62,350.39,47521.55
440,31,person,0.9102,193.24,1585.22,332.65,1920.0,262.94,1752.61,139.41,334.78,46672.0
440,39,person,0.7265,385.7,125.84,501.53,312.7,443.62,219.27,115.83,186.86,21644.1
440,36,truck,0.8079,945.05,0.76,1079.16,221.99,1012.11,111.37,134.1,221.23,29667.97
440,52,handbag,0.5258,629.57,1727.94,683.26,1800.52,656.42,1764.23,53.69,72.58,3897.11
441,10,person,0.8758,521.83,1579.0,673.1,1919.41,597.46,1749.2,151.27,340.41,51494.07
441,13,person,0.9199,360.86,1574.37,497.25,1920.0,429.05,1747.19,136.38,345.63,47138.16
441,31,person,0.9054,197.15,1591.5,336.2,1920.0,266.68,1755.75,139.06,328.5,45679.52
441,39,person,0.6099,385.9,126.19,501.64,313.44,443.77,219.81,115.74,187.25,21671.96
441,36,truck,0.7961,945.53,1.02,1079.15,222.45,1012.34,111.73,133.63,221.43,29589.37
442,10,person,0.8752,526.25,1582.48,679.58,1919.77,602.91,1751.12,153.33,337.29,51716.77
442,13,person,0.9228,361.94,1579.57,499.56,1920.0,430.75,1749.78,137.61,340.43,46848.44
442,31,person,0.8926,201.76,1598.66,340.99,1920.0,271.38,1759.33,139.22,321.34,44737.4
442,39,person,0.6467,386.21,126.54,501.71,312.46,443.96,219.5,115.5,185.92,21473.52
442,36,truck,0.7914,946.07,1.08,1079.19,223.09,1012.63,112.09,133.12,222.01,29553.35
443,10,person,0.8851,530.61,1585.6,682.42,1919.35,606.52,1752.48,151.81,333.75,50667.23
443,13,person,0.9206,362.82,1583.34,500.63,1919.27,431.73,1751.3,137.81,335.93,46293.63
443,31,person,0.8916,205.39,1604.48,345.1,1919.24,275.25,1761.86,139.71,314.76,43975.36
443,39,person,0.5909,386.83,127.35,501.75,313.62,444.29,220.49,114.92,186.28,21406.25
443,36,truck,0.7914,946.34,1.31,1079.26,223.54,1012.8,112.42,132.92,222.24,29539.79
444,10,person,0.8886,536.39,1589.8,685.94,1919.64,611.17,1754.72,149.55,329.83,49325.67
444,13,person,0.9196,363.62,1588.25,503.18,1919.19,433.4,1753.72,139.56,330.94,46186.45
444,31,person,0.9069,210.02,1609.32,349.08,1919.38,279.55,1764.35,139.07,310.05,43118.0
444,39,person,0.5247,386.46,127.96,501.83,315.44,444.14,221.7,115.38,187.48,21631.32
444,36,truck,0.7901,946.17,1.33,1079.25,223.57,1012.71,112.45,133.08,222.23,29575.57
445,10,person,0.8936,539.75,1593.43,690.82,1919.42,615.28,1756.42,151.08,325.98,49248.22
445,13,person,0.9058,366.12,1593.42,505.38,1918.98,435.75,1756.2,139.26,325.56,45337.96
445,31,person,0.8914,214.04,1613.28,352.54,1919.2,283.29,1766.24,138.5,305.93,42370.19
445,39,person,0.6738,386.43,128.62,501.94,316.15,444.19,222.38,115.5,187.54,21661.29
445,36,truck,0.799,945.95,1.31,1079.21,223.65,1012.58,112.48,133.26,222.35,29629.62
446,10,person,0.8963,542.52,1598.62,694.65,1919.34,618.59,1758.98,152.13,320.72,48793.36
446,13,person,0.8993,367.71,1598.27,506.66,1919.11,437.19,1758.69,138.95,320.84,44580.01
446,31,person,0.8858,217.37,1617.28,357.83,1919.33,287.6,1768.31,140.46,302.06,42427.56
446,39,person,0.7743,386.28,128.92,502.22,316.47,444.25,222.69,115.94,187.56,21744.63
446,36,truck,0.8184,945.7,1.31,1079.14,223.63,1012.42,112.47,133.43,222.32,29664.99
446,52,handbag,0.5909,660.11,1746.34,726.34,1825.81,693.22,1786.08,66.23,79.47,5263.22
447,10,person,0.8999,545.95,1602.79,697.66,1919.52,621.81,1761.15,151.72,316.73,48053.48
447,13,person,0.9015,369.62,1603.99,508.88,1919.02,439.25,1761.5,139.25,315.02,43867.97
447,31,person,0.9031,221.33,1621.59,362.31,1919.31,291.82,1770.45,140.98,297.72,41973.09
447,39,person,0.7528,386.23,129.09,503.48,315.48,444.86,222.29,117.25,186.39,21854.28
447,36,truck,0.8106,945.68,1.22,1079.16,223.74,1012.42,112.48,133.48,222.52,29702.41
447,52,handbag,0.5949,664.79,1753.7,732.51,1830.01,698.65,1791.86,67.73,76.31,5168.43
448,10,person,0.9079,549.25,1608.6,700.25,1919.74,624.75,1764.17,150.99,311.14,46979.64
448,13,person,0.9001,371.65,1610.0,511.11,1919.49,441.38,1764.74,139.45,309.49,43158.42
448,31,person,0.9096,224.01,1625.27,365.78,1919.52,294.9,1772.39,141.77,294.26,41715.83
448,39,person,0.7736,385.52,129.46,503.21,315.3,444.36,222.38,117.69,185.85,21872.38
448,36,truck,0.8124,945.9,1.18,1079.25,223.75,1012.58,112.47,133.36,222.57,29680.77
448,52,handbag,0.5626,670.66,1752.87,738.37,1834.79,704.51,1793.83,67.71,81.92,5546.66
449,10,person,0.8826,554.01,1615.29,703.69,1920.0,628.85,1767.65,149.67,304.71,45606.69
449,13,person,0.9083,374.67,1616.03,513.94,1919.82,444.3,1767.92,139.27,303.79,42307.79
449,31,person,0.9103,226.56,1629.24,368.95,1919.79,297.75,1774.52,142.39,290.55,41371.96
449,39,person,0.7127,385.64,130.48,503.08,315.67,444.36,223.08,117.44,185.18,21748.57
449,36,truck,0.8021,946.09,1.11,1079.32,223.73,1012.7,112.42,133.23,222.62,29658.51
450,10,person,0.887,557.47,1621.8,706.76,1919.76,632.11,1770.78,149.29,297.96,44483.33
450,13,person,0.9057,377.74,1621.96,516.51,1919.77,447.12,1770.86,138.77,297.81,41326.2
450,31,person,0.9149,228.6,1633.42,372.01,1919.66,300.31,1776.54,143.41,286.24,41051.18
450,39,person,0.7856,385.36,130.97,503.07,314.95,444.22,222.96,117.71,183.98,21656.03
450,36,truck,0.797,946.32,1.14,1079.34,223.76,1012.83,112.45,133.02,222.63,29613.83
450,52,handbag,0.5531,676.79,1769.23,746.14,1843.2,711.46,1806.21,69.35,73.97,5130.25
451,10,person,0.8982,560.72,1628.97,710.65,1919.61,635.69,1774.29,149.92,290.64,43573.18
451,13,person,0.9149,380.94,1628.62,521.35,1919.72,451.14,1774.17,140.41,291.1,40872.83
451,31,person,0.9136,230.79,1638.06,375.52,1919.59,303.16,1778.83,144.73,281.53,40747.55
451,39,person,0.768,386.02,131.68,503.31,314.73,444.67,223.21,117.29,183.05,21470.59
451,36,truck,0.7946,946.26,1.21,1079.38,224.29,1012.82,112.75,133.13,223.08,29698.11
451,52,handbag,0.5273,681.3,1777.6,749.08,1847.44,715.19,1812.52,67.78,69.84,4733.95
452,10,person,0.8933,563.91,1636.84,713.2,1919.41,638.56,1778.13,149.29,282.57,42183.25
452,13,person,0.9176,384.25,1634.53,525.64,1919.87,454.94,1777.2,141.39,285.34,40345.34
452,31,person,0.9121,232.97,1644.85,377.83,1919.69,305.4,1782.27,144.86,274.83,39811.54
452,39,person,0.6898,386.65,132.26,503.77,315.48,445.21,223.87,117.12,183.21,21458.42
452,36,truck,0.7811,946.19,1.16,1079.4,224.53,1012.79,112.84,133.22,223.38,29758.18
452,52,handbag,0.5023,684.34,1785.77,751.46,1851.93,717.9,1818.85,67.12,66.16,4440.78
453,10,person,0.8804,566.99,1644.26,716.17,1919.1,641.58,1781.68,149.18,274.83,41000.07
453,13,person,0.9133,387.56,1640.3,529.87,1919.86,458.71,1780.08,142.31,279.56,39784.09
453,31,person,0.9044,235.44,1651.07,380.44,1919.69,307.94,1785.38,144.99,268.62,38948.98
453,39,person,0.6433,387.19,132.72,504.0,315.07,445.59,223.9,116.81,182.34,21298.64
453,36,truck,0.7852,945.89,1.09,1079.38,224.92,1012.63,113.01,133.48,223.84,29877.93
454,10,person,0.8762,571.07,1650.1,718.28,1918.83,644.67,1784.47,147.21,268.74,39560.33
454,13,person,0.9043,391.38,1645.91,534.01,1919.75,462.7,1782.83,142.64,273.84,39059.73
454,31,person,0.903,237.79,1658.44,383.26,1919.63,310.52,1789.03,145.47,261.19,37994.77
454,39,person,0.5564,386.84,133.15,504.16,315.17,445.5,224.16,117.32,182.02,21354.91
454,36,truck,0.8075,945.75,1.06,1079.31,225.35,1012.53,113.2,133.56,224.29,29956.6
455,10,person,0.8734,573.89,1654.69,721.25,1919.67,647.57,1787.18,147.36,264.99,39047.73
455,13,person,0.9007,396.25,1651.31,539.4,1920.0,467.83,1785.65,143.16,268.69,38464.85
455,31,person,0.8935,240.77,1666.62,385.67,1919.91,313.22,1793.27,144.91,253.29,36703.39
455,39,person,0.7573,387.42,133.42,504.51,315.0,445.97,224.21,117.09,181.58,21260.79
455,36,truck,0.8091,945.76,0.93,1079.44,225.5,1012.6,113.21,133.68,224.57,30020.7
455,52,handbag,0.5049,695.86,1801.62,755.94,1866.74,725.9,1834.18,60.08,65.12,3911.92
456,10,person,0.8566,576.5,1659.73,724.62,1919.49,650.56,1789.61,148.12,259.76,38475.34
456,13,person,0.9059,400.05,1657.26,543.78,1919.78,471.91,1788.52,143.73,262.53,37732.69
456,31,person,0.8925,241.84,1672.98,386.68,1919.48,314.26,1796.23,144.84,246.5,35701.76
456,39,person,0.7599,388.0,133.44,504.59,314.79,446.29,224.12,116.59,181.35,21143.25
456,36,truck,0.8059,945.9,0.96,1079.32,225.57,1012.61,113.27,133.42,224.6,29967.22
457,10,person,0.8605,579.48,1664.57,733.75,1918.87,656.61,1791.72,154.27,254.3,39231.94
457,13,person,0.9006,403.11,1664.06,549.03,1919.63,476.07,1791.85,145.92,255.57,37293.8
457,31,person,0.9022,242.59,1680.81,388.69,1919.22,315.64,1800.02,146.11,238.41,34832.98
457,39,person,0.8099,388.88,133.35,504.38,313.87,446.63,223.61,115.5,180.52,20849.62
457,36,truck,0.799,945.71,1.07,1079.27,225.3,1012.49,113.18,133.55,224.23,29946.91
458,10,person,0.8669,581.92,1669.87,739.77,1919.29,660.84,1794.58,157.84,249.41,39368.22
458,13,person,0.9171,406.23,1669.9,552.69,1919.55,479.46,1794.73,146.46,249.65,36564.68
458,31,person,0.8955,244.31,1690.06,389.83,1919.2,317.07,1804.63,145.52,229.14,33343.43
458,39,person,0.7701,390.39,133.36,504.21,312.97,447.3,223.17,113.83,179.61,20444.41
458,36,truck,0.8047,945.62,1.09,1079.25,224.57,1012.43,112.83,133.63,223.48,29862.8
458,53,person,0.5949,623.5,0.04,678.58,21.43,651.04,10.74,55.08,21.39,1178.21
459,10,person,0.8678,585.03,1673.53,743.75,1919.6,664.39,1796.57,158.72,246.08,39057.89
459,13,person,0.9185,408.71,1675.4,556.71,1919.72,482.71,1797.56,148.0,244.32,36160.46
459,31,person,0.887,245.27,1697.79,391.44,1919.44,318.35,1808.62,146.17,221.66,32399.33
459,39,person,0.7762,392.37,133.45,504.34,312.48,448.35,222.97,111.97,179.03,20046.64
459,36,truck,0.8041,945.79,1.1,1079.36,224.14,1012.58,112.62,133.58,223.04,29793.05
459,53,person,0.6283,624.49,0.02,678.66,24.61,651.58,12.31,54.17,24.6,1332.22
460,10,person,0.8737,587.7,1676.86,746.88,1919.3,667.29,1798.08,159.18,242.44,38591.92
460,13,person,0.9224,411.48,1680.97,560.76,1919.26,486.12,1800.12,149.27,238.29,35569.55
460,31,person,0.8814,245.41,1705.61,392.56,1919.11,318.99,1812.36,147.15,213.5,31416.25
460,39,person,0.7731,392.13,133.63,504.19,313.11,448.16,223.37,112.06,179.47,20111.82
460,36,truck,0.8152,945.91,1.2,1079.32,224.62,1012.61,112.91,133.41,223.41,29805.31
460,53,person,0.5767,625.08,0.14,678.47,29.47,651.78,14.8,53.4,29.33,1566.19
461,10,person,0.8684,590.17,1679.73,747.78,1918.99,668.98,1799.36,157.61,239.26,37710.0
461,13,person,0.9206,414.09,1686.53,564.47,1918.83,489.28,1802.68,150.38,232.3,34933.19
461,31,person,0.8707,247.04,1711.73,393.85,1918.88,320.45,1815.31,146.8,207.16,30411.39
461,39,person,0.7075,391.64,133.69,503.65,313.29,447.65,223.49,112.01,179.61,20117.51
461,36,truck,0.8055,946.02,1.28,1079.31,226.0,1012.67,113.64,133.28,224.72,29950.93
461,53,person,0.6094,625.3,0.19,677.87,32.03,651.59,16.11,52.57,31.84,1673.67
462,10,person,0.8743,591.11,1685.25,752.5,1918.87,671.81,1802.06,161.39,233.62,37703.61
462,13,person,0.9274,416.47,1691.12,566.99,1918.69,491.73,1804.91,150.53,227.58,34255.91
462,31,person,0.8641,248.29,1717.11,394.9,1918.83,321.6,1817.97,146.61,201.73,29574.38
462,39,person,0.6496,391.57,133.37,501.32,314.41,446.45,223.89,109.74,181.03,19867.39
462,36,truck,0.7814,946.51,1.32,1079.31,227.15,1012.91,114.24,132.8,225.83,29990.76
462,53,person,0.6764,625.22,0.17,676.1,33.18,650.66,16.67,50.88,33.01,1679.49
463,10,person,0.8657,593.25,1690.28,756.65,1919.04,674.95,1804.66,163.4,228.75,37379.54
463,13,person,0.9115,419.58,1697.01,570.65,1918.77,495.11,1807.89,151.07,221.77,33502.93
463,31,person,0.8704,249.42,1722.19,395.78,1919.0,322.6,1820.6,146.36,196.81,28803.67
463,39,person,0.6893,392.17,132.9,501.53,314.93,446.85,223.92,109.36,182.03,19907.19
